Coord;Interestingness
(-119.4, 25.1, -140.6);7.974553E-06
(-119.9, 25.2, -141.5);7.971998E-06
(-120.3, 25.2, -142.3);7.969444E-06
(-120.8, 25.3, -143.2);7.966891E-06
(-121.3, 25.4, -144.1);7.964341E-06
(-121.8, 25.4, -145.0);7.961791E-06
(-122.3, 25.5, -145.8);7.959244E-06
(-122.8, 25.6, -146.7);7.956698E-06
(-123.2, 25.7, -147.6);7.954153E-06
(-123.7, 25.7, -148.4);7.951611E-06
(-124.2, 25.8, -149.3);7.94907E-06
(-124.7, 25.9, -150.2);7.946531E-06
(-125.2, 25.9, -151.1);7.943993E-06
(-125.7, 26.0, -151.9);7.941457E-06
(-126.1, 26.1, -152.8);7.938923E-06
(-126.6, 26.2, -153.7);7.93639E-06
(-127.1, 26.2, -154.5);7.933859E-06
(-127.6, 26.3, -155.4);7.931329E-06
(-128.1, 26.4, -156.3);7.928801E-06
(-128.6, 26.4, -157.2);7.926275E-06
(-129.0, 26.5, -158.0);7.92375E-06
(-129.5, 26.6, -158.9);7.921227E-06
(-130.0, 26.7, -159.8);7.918705E-06
(-130.5, 26.7, -160.7);7.916185E-06
(-131.0, 26.8, -161.5);7.913666E-06
(-131.5, 26.9, -162.4);7.91115E-06
(-132.0, 27.0, -163.3);7.908635E-06
(-132.4, 27.0, -164.1);7.906121E-06
(-132.9, 27.1, -165.0);7.903609E-06
(-133.4, 27.2, -165.9);7.901099E-06
(-133.9, 27.2, -166.8);7.89859E-06
(-134.4, 27.3, -167.6);7.896083E-06
(-134.9, 27.4, -168.5);7.893577E-06
(-135.3, 27.5, -169.4);7.891073E-06
(-135.8, 27.5, -170.2);7.888571E-06
(-136.3, 27.6, -171.1);7.88607E-06
(-136.8, 27.7, -172.0);7.88357E-06
(-137.3, 27.7, -172.9);7.881073E-06
(-137.8, 27.8, -173.7);7.878577E-06
(-138.2, 27.9, -174.6);7.876082E-06
(-138.7, 28.0, -175.5);7.873589E-06
(-139.2, 28.0, -176.4);7.871098E-06
(-139.7, 28.1, -177.2);7.868609E-06
(-140.2, 28.2, -178.1);7.86612E-06
(-140.7, 28.2, -179.0);7.863633E-06
(-141.1, 28.3, -179.8);7.861148E-06
(-141.6, 28.4, -180.7);7.858665E-06
(-142.1, 28.5, -181.6);7.856183E-06
(-142.6, 28.5, -182.5);7.853702E-06
(-143.1, 28.6, -183.3);7.851224E-06
(-143.6, 28.7, -184.2);7.848746E-06
(-144.0, 28.7, -185.1);7.846271E-06
(-144.5, 28.8, -185.9);7.843797E-06
(-145.0, 28.9, -186.8);7.841325E-06
(-145.5, 29.0, -187.7);7.838853E-06
(-146.0, 29.0, -188.6);7.836384E-06
(-146.5, 29.1, -189.4);7.833916E-06
(-147.0, 29.2, -190.3);7.83145E-06
(-147.4, 29.2, -191.2);7.828985E-06
(-147.9, 29.3, -192.1);7.826522E-06
(-148.4, 29.4, -192.9);7.82406E-06
(-148.9, 29.5, -193.8);7.8216E-06
(-149.4, 29.5, -194.7);7.819142E-06
(-149.9, 29.6, -195.5);7.816685E-06
(-150.3, 29.7, -196.4);7.814229E-06
(-150.8, 29.7, -197.3);7.811776E-06
(-151.3, 29.8, -198.2);7.809323E-06
(-151.8, 29.9, -199.0);7.806872E-06
(-152.3, 30.0, -199.9);7.804422E-06
(-152.8, 30.0, -200.8);7.801975E-06
(-153.2, 30.1, -201.6);7.799529E-06
(-153.7, 30.2, -202.5);7.797084E-06
(-154.2, 30.3, -203.4);7.794641E-06
(-154.7, 30.3, -204.3);7.792199E-06
(-155.2, 30.4, -205.1);7.789759E-06
(-155.7, 30.5, -206.0);7.787321E-06
(-156.1, 30.5, -206.9);7.784883E-06
(-156.6, 30.6, -207.8);7.782448E-06
(-157.1, 30.7, -208.6);7.780014E-06
(-157.6, 30.8, -209.5);7.777581E-06
(-158.1, 30.8, -210.4);7.77515E-06
(-158.6, 30.9, -211.2);7.772721E-06
(-159.0, 31.0, -212.1);7.770293E-06
(-159.5, 31.0, -213.0);7.767866E-06
(-160.0, 31.1, -213.9);7.765441E-06
(-160.5, 31.2, -214.7);7.763018E-06
(-161.0, 31.3, -215.6);7.760596E-06
(-161.5, 31.3, -216.5);7.758176E-06
(-162.0, 31.4, -217.3);7.755757E-06
(-162.4, 31.5, -218.2);7.75334E-06
(-162.9, 31.5, -219.1);7.750924E-06
(-163.4, 31.6, -220.0);7.748509E-06
(-163.9, 31.7, -220.8);7.746096E-06
(-164.4, 31.8, -221.7);7.743685E-06
(-164.9, 31.8, -222.6);7.741276E-06
(-165.3, 31.9, -223.5);7.738867E-06
(-165.8, 32.0, -224.3);7.73646E-06
(-166.3, 32.0, -225.2);7.734055E-06
(-166.8, 32.1, -226.1);7.731651E-06
(-167.3, 32.2, -226.9);7.729249E-06
(-167.8, 32.3, -227.8);7.726848E-06
(-168.2, 32.3, -228.7);7.724449E-06
(-168.7, 32.4, -229.6);7.722051E-06
(-169.2, 32.5, -230.4);7.719655E-06
(-169.7, 32.5, -231.3);7.71726E-06
(-170.2, 32.6, -232.2);7.714866E-06
(-170.7, 32.7, -233.0);7.712474E-06
(-171.1, 32.8, -233.9);7.710084E-06
(-171.6, 32.8, -234.8);7.707695E-06
(-172.1, 32.9, -235.7);7.705307E-06
(-172.6, 33.0, -236.5);7.702922E-06
(-173.1, 33.0, -237.4);7.700537E-06
(-173.6, 33.1, -238.3);7.698153E-06
(-174.0, 33.2, -239.2);7.695772E-06
(-174.5, 33.3, -240.0);7.693392E-06
(-175.0, 33.3, -240.9);7.691014E-06
(-175.5, 33.4, -241.8);7.688636E-06
(-176.0, 33.5, -242.6);7.686261E-06
(-176.5, 33.6, -243.5);7.683886E-06
(-177.0, 33.6, -244.4);7.681514E-06
(-177.4, 33.7, -245.3);7.679142E-06
(-177.9, 33.8, -246.1);7.676772E-06
(-178.4, 33.8, -247.0);7.674405E-06
(-178.9, 33.9, -247.9);7.672037E-06
(-179.4, 34.0, -248.7);7.669672E-06
(-179.9, 34.1, -249.6);7.667308E-06
(-180.3, 34.1, -250.5);7.664945E-06
(-180.8, 34.2, -251.4);7.662584E-06
(-181.3, 34.3, -252.2);7.660225E-06
(-181.8, 34.3, -253.1);7.657866E-06
(-182.3, 34.4, -254.0);7.65551E-06
(-182.8, 34.5, -254.9);7.653154E-06
(-183.2, 34.6, -255.7);7.6508E-06
(-183.7, 34.6, -256.6);7.648448E-06
(-184.2, 34.7, -257.5);7.646097E-06
(-184.7, 34.8, -258.3);7.643747E-06
(-185.2, 34.8, -259.2);7.6414E-06
(-185.7, 34.9, -260.1);7.639053E-06
(-186.1, 35.0, -261.0);7.636708E-06
(-186.6, 35.1, -261.8);7.634364E-06
(-187.1, 35.1, -262.7);7.632021E-06
(-187.6, 35.2, -263.6);7.629681E-06
(-188.1, 35.3, -264.4);7.627341E-06
(-188.6, 35.3, -265.3);7.625003E-06
(-189.0, 35.4, -266.2);7.622667E-06
(-189.5, 35.5, -267.1);7.620332E-06
(-190.0, 35.6, -267.9);7.617999E-06
(-190.5, 35.6, -268.8);7.615666E-06
(-191.0, 35.7, -269.7);7.613335E-06
(-191.5, 35.8, -270.6);7.611006E-06
(-192.0, 35.8, -271.4);7.608678E-06
(-192.4, 35.9, -272.3);7.606351E-06
(-192.9, 36.0, -273.2);7.604026E-06
(-193.4, 36.1, -274.0);7.601703E-06
(-193.9, 36.1, -274.9);7.59938E-06
(-194.4, 36.2, -275.8);7.597059E-06
(-194.9, 36.3, -276.7);7.59474E-06
(-195.3, 36.3, -277.5);7.592422E-06
(-195.8, 36.4, -278.4);7.590105E-06
(-196.3, 36.5, -279.3);7.587791E-06
(-196.8, 36.6, -280.1);7.585476E-06
(-197.3, 36.6, -281.0);7.583164E-06
(-197.8, 36.7, -281.9);7.580853E-06
(-198.2, 36.8, -282.8);7.578543E-06
(-198.7, 36.8, -283.6);7.576235E-06
(-199.2, 36.9, -284.5);7.573929E-06
(-199.7, 37.0, -285.4);7.571623E-06
(-200.2, 37.1, -286.3);7.569319E-06
(-200.7, 37.1, -287.1);7.567017E-06
(-201.1, 37.2, -288.0);7.564715E-06
(-201.6, 37.3, -288.9);7.562416E-06
(-202.1, 37.4, -289.7);7.560117E-06
(-202.6, 37.4, -290.6);7.55782E-06
(-203.1, 37.5, -291.5);7.555525E-06
(-203.6, 37.6, -292.4);7.553231E-06
(-204.0, 37.6, -293.2);7.550938E-06
(-204.5, 37.7, -294.1);7.548646E-06
(-205.0, 37.8, -295.0);7.546357E-06
(-205.5, 37.9, -295.8);7.544068E-06
(-206.0, 37.9, -296.7);7.541781E-06
(-206.5, 38.0, -297.6);7.539495E-06
(-206.9, 38.1, -298.5);7.537211E-06
(-207.4, 38.1, -299.3);7.534928E-06
(-207.9, 38.2, -300.2);7.532646E-06
(-208.4, 38.3, -301.1);7.530366E-06
(-208.9, 38.4, -302.0);7.528087E-06
(-209.4, 38.4, -302.8);7.525809E-06
(-209.9, 38.5, -303.7);7.523533E-06
(-210.3, 38.6, -304.6);7.521258E-06
(-210.8, 38.6, -305.4);7.518985E-06
(-211.3, 38.7, -306.3);7.516713E-06
(-211.8, 38.8, -307.2);7.514442E-06
(-212.3, 38.9, -308.1);7.512173E-06
(-212.8, 38.9, -308.9);7.509905E-06
(-213.2, 39.0, -309.8);7.507639E-06
(-213.7, 39.1, -310.7);7.505373E-06
(-214.2, 39.1, -311.5);7.50311E-06
(-214.7, 39.2, -312.4);7.500847E-06
(-215.2, 39.3, -313.3);7.498586E-06
(-215.7, 39.4, -314.2);7.496326E-06
(-216.1, 39.4, -315.0);7.494068E-06
(-216.6, 39.5, -315.9);7.491811E-06
(-217.1, 39.6, -316.8);7.489556E-06
(-217.6, 39.6, -317.7);7.487301E-06
(-218.1, 39.7, -318.5);7.485048E-06
(-218.6, 39.8, -319.4);7.482797E-06
(-219.0, 39.9, -320.3);7.480546E-06
(-219.5, 39.9, -321.1);7.478297E-06
(-220.0, 40.0, -322.0);7.47605E-06
(-220.5, 40.1, -322.9);7.473804E-06
(-221.0, 40.1, -323.8);7.471559E-06
(-221.5, 40.2, -324.6);7.469315E-06
(-221.9, 40.3, -325.5);7.467073E-06
(-222.4, 40.4, -326.4);7.464832E-06
(-222.9, 40.4, -327.2);7.462593E-06
(-223.4, 40.5, -328.1);7.460355E-06
(-223.9, 40.6, -329.0);7.458118E-06
(-224.4, 40.7, -329.9);7.455883E-06
(-224.9, 40.7, -330.7);7.453649E-06
(-225.3, 40.8, -331.6);7.451416E-06
(-225.8, 40.9, -332.5);7.449185E-06
(-226.3, 40.9, -333.4);7.446954E-06
(-226.8, 41.0, -334.2);7.444726E-06
(-227.3, 41.1, -335.1);7.442499E-06
(-227.8, 41.2, -336.0);7.440272E-06
(-228.2, 41.2, -336.8);7.438048E-06
(-228.7, 41.3, -337.7);7.435825E-06
(-229.2, 41.4, -338.6);7.433603E-06
(-229.7, 41.4, -339.5);7.431382E-06
(-230.2, 41.5, -340.3);7.429162E-06
(-230.7, 41.6, -341.2);7.426944E-06
(-231.1, 41.7, -342.1);7.424727E-06
(-231.6, 41.7, -342.9);7.422512E-06
(-232.1, 41.8, -343.8);7.420298E-06
(-232.6, 41.9, -344.7);7.418085E-06
(-233.1, 41.9, -345.6);7.415874E-06
(-233.6, 42.0, -346.4);7.413663E-06
(-234.0, 42.1, -347.3);7.411455E-06
(-234.5, 42.2, -348.2);7.409247E-06
(-235.0, 42.2, -349.1);7.407041E-06
(-235.5, 42.3, -349.9);7.404836E-06
(-236.0, 42.4, -350.8);7.402632E-06
(-236.5, 42.4, -351.7);7.400431E-06
(-236.9, 42.5, -352.5);7.398229E-06
(-237.4, 42.6, -353.4);7.39603E-06
(-237.9, 42.7, -354.3);7.393832E-06
(-238.4, 42.7, -355.2);7.391634E-06
(-238.9, 42.8, -356.0);7.389438E-06
(-239.4, 42.9, -356.9);7.387244E-06
(-239.9, 42.9, -357.8);7.385051E-06
(-240.3, 43.0, -358.6);7.382859E-06
(-240.8, 43.1, -359.5);7.380669E-06
(-241.3, 43.2, -360.4);7.378479E-06
(-241.8, 43.2, -361.3);7.376291E-06
(-242.3, 43.3, -362.1);7.374105E-06
(-242.8, 43.4, -363.0);7.37192E-06
(-243.2, 43.4, -363.9);7.369736E-06
(-243.7, 43.5, -364.8);7.367553E-06
(-244.2, 43.6, -365.6);7.365371E-06
(-244.7, 43.7, -366.5);7.363191E-06
(-245.2, 43.7, -367.4);7.361012E-06
(-245.7, 43.8, -368.2);7.358835E-06
(-246.1, 43.9, -369.1);7.356658E-06
(-246.6, 44.0, -370.0);7.354484E-06
(-247.1, 44.0, -370.9);7.35231E-06
(-247.6, 44.1, -371.7);7.350137E-06
(-248.1, 44.2, -372.6);7.347966E-06
(-248.6, 44.2, -373.5);7.345796E-06
(-249.0, 44.3, -374.3);7.343628E-06
(-249.5, 44.4, -375.2);7.341461E-06
(-250.0, 44.5, -376.1);7.339294E-06
(-250.5, 44.5, -377.0);7.33713E-06
(-251.0, 44.6, -377.8);7.334967E-06
(-251.5, 44.7, -378.7);7.332804E-06
(-251.9, 44.7, -379.6);7.330643E-06
(-252.4, 44.8, -380.5);7.328484E-06
(-252.9, 44.9, -381.3);7.326325E-06
(-253.4, 45.0, -382.2);7.324168E-06
(-253.9, 45.0, -383.1);7.322013E-06
(-254.4, 45.1, -383.9);7.319858E-06
(-254.9, 45.2, -384.8);7.317704E-06
(-255.3, 45.2, -385.7);7.315552E-06
(-255.8, 45.3, -386.6);7.313402E-06
(-256.3, 45.4, -387.4);7.311252E-06
(-256.8, 45.5, -388.3);7.309104E-06
(-257.3, 45.5, -389.2);7.306957E-06
(-257.8, 45.6, -390.0);7.304811E-06
(-258.2, 45.7, -390.9);7.302667E-06
(-258.7, 45.7, -391.8);7.300524E-06
(-259.2, 45.8, -392.7);7.298382E-06
(-259.7, 45.9, -393.5);7.296241E-06
(-260.2, 46.0, -394.4);7.294102E-06
(-260.7, 46.0, -395.3);7.291963E-06
(-261.1, 46.1, -396.2);7.289826E-06
(-261.6, 46.2, -397.0);7.287691E-06
(-262.1, 46.2, -397.9);7.285556E-06
(-262.6, 46.3, -398.8);7.283424E-06
(-263.1, 46.4, -399.6);7.281291E-06
(-263.6, 46.5, -400.5);7.27916E-06
(-264.0, 46.5, -401.4);7.277031E-06
(-264.5, 46.6, -402.3);7.274903E-06
(-265.0, 46.7, -403.1);7.272776E-06
(-265.5, 46.7, -404.0);7.27065E-06
(-266.0, 46.8, -404.9);7.268526E-06
(-266.5, 46.9, -405.7);7.266403E-06
(-266.9, 47.0, -406.6);7.264281E-06
(-267.4, 47.0, -407.5);7.26216E-06
(-267.9, 47.1, -408.4);7.260041E-06
(-268.4, 47.2, -409.2);7.257922E-06
(-268.9, 47.2, -410.1);7.255805E-06
(-269.4, 47.3, -411.0);7.25369E-06
(-269.9, 47.4, -411.9);7.251575E-06
(-270.3, 47.5, -412.7);7.249461E-06
(-270.8, 47.5, -413.6);7.247349E-06
(-271.3, 47.6, -414.5);7.245239E-06
(-271.8, 47.7, -415.3);7.243129E-06
(-272.3, 47.8, -416.2);7.241021E-06
(-272.8, 47.8, -417.1);7.238914E-06
(-273.2, 47.9, -418.0);7.236808E-06
(-273.7, 48.0, -418.8);7.234703E-06
(-274.2, 48.0, -419.7);7.232599E-06
(-274.7, 48.1, -420.6);7.230497E-06
(-275.2, 48.2, -421.4);7.228396E-06
(-275.7, 48.3, -422.3);7.226296E-06
(-276.1, 48.3, -423.2);7.224197E-06
(-276.6, 48.4, -424.1);7.2221E-06
(-277.1, 48.5, -424.9);7.220004E-06
(-277.6, 48.5, -425.8);7.217909E-06
(-278.1, 48.6, -426.7);7.215815E-06
(-278.6, 48.7, -427.6);7.213723E-06
(-279.0, 48.8, -428.4);7.211631E-06
(-279.5, 48.8, -429.3);7.209542E-06
(-280.0, 48.9, -430.2);7.207452E-06
(-280.5, 49.0, -431.0);7.205365E-06
(-281.0, 49.0, -431.9);7.203278E-06
(-281.5, 49.1, -432.8);7.201193E-06
(-281.9, 49.2, -433.7);7.199109E-06
(-282.4, 49.3, -434.5);7.197026E-06
(-282.9, 49.3, -435.4);7.194945E-06
(-283.4, 49.4, -436.3);7.192864E-06
(-283.9, 49.5, -437.1);7.190785E-06
(-284.4, 49.5, -438.0);7.188707E-06
(-284.9, 49.6, -438.9);7.18663E-06
(-285.3, 49.7, -439.8);7.184554E-06
(-285.8, 49.8, -440.6);7.18248E-06
(-286.3, 49.8, -441.5);7.180407E-06
(-286.8, 49.9, -442.4);7.178335E-06
(-287.3, 50.0, -443.3);7.176264E-06
(-287.8, 50.0, -444.1);7.174194E-06
(-288.2, 50.1, -445.0);7.172126E-06
(-288.7, 50.2, -445.9);7.170058E-06
(-289.2, 50.3, -446.7);7.167992E-06
(-289.7, 50.3, -447.6);7.165927E-06
(-290.2, 50.4, -448.5);7.163863E-06
(-290.7, 50.5, -449.4);7.161801E-06
(-291.1, 50.5, -450.2);7.15974E-06
(-291.6, 50.6, -451.1);7.15768E-06
(-292.1, 50.7, -452.0);7.155621E-06
(-292.6, 50.8, -452.8);7.153563E-06
(-293.1, 50.8, -453.7);7.151506E-06
(-293.6, 50.9, -454.6);7.149451E-06
(-294.0, 51.0, -455.5);7.147397E-06
(-294.5, 51.1, -456.3);7.145344E-06
(-295.0, 51.1, -457.2);7.143292E-06
(-295.5, 51.2, -458.1);7.141241E-06
(-296.0, 51.3, -459.0);7.139192E-06
(-296.5, 51.3, -459.8);7.137143E-06
(-296.9, 51.4, -460.7);7.135096E-06
(-297.4, 51.5, -461.6);7.13305E-06
(-297.9, 51.6, -462.4);7.131006E-06
(-298.4, 51.6, -463.3);7.128962E-06
(-298.9, 51.7, -464.2);7.126919E-06
(-299.4, 51.8, -465.1);7.124878E-06
(-299.9, 51.8, -465.9);7.122838E-06
(-300.3, 51.9, -466.8);7.120799E-06
(-300.8, 52.0, -467.7);7.118761E-06
(-301.3, 52.1, -468.5);7.116725E-06
(-301.8, 52.1, -469.4);7.114689E-06
(-302.3, 52.2, -470.3);7.112655E-06
(-302.8, 52.3, -471.2);7.110622E-06
(-303.2, 52.3, -472.0);7.10859E-06
(-303.7, 52.4, -472.9);7.106559E-06
(-304.2, 52.5, -473.8);7.104529E-06
(-304.7, 52.6, -474.7);7.102501E-06
(-305.2, 52.6, -475.5);7.100474E-06
(-305.7, 52.7, -476.4);7.098447E-06
(-306.1, 52.8, -477.3);7.096422E-06
(-306.6, 52.8, -478.1);7.094399E-06
(-307.1, 52.9, -479.0);7.092376E-06
(-307.6, 53.0, -479.9);7.090354E-06
(-308.1, 53.1, -480.8);7.088334E-06
(-308.6, 53.1, -481.6);7.086314E-06
(-309.0, 53.2, -482.5);7.084297E-06
(-309.5, 53.3, -483.4);7.08228E-06
(-310.0, 53.3, -484.2);7.080264E-06
(-310.5, 53.4, -485.1);7.078249E-06
(-311.0, 53.5, -486.0);7.076236E-06
(-311.5, 53.6, -486.9);7.074224E-06
(-311.9, 53.6, -487.7);7.072212E-06
(-312.4, 53.7, -488.6);7.070202E-06
(-312.9, 53.8, -489.5);7.068193E-06
(-313.4, 53.8, -490.4);7.066185E-06
(-313.9, 53.9, -491.2);7.064179E-06
(-314.4, 54.0, -492.1);7.062173E-06
(-314.8, 54.1, -493.0);7.060169E-06
(-315.3, 54.1, -493.8);7.058165E-06
(-315.8, 54.2, -494.7);7.056163E-06
(-316.3, 54.3, -495.6);7.054162E-06
(-316.8, 54.4, -496.5);7.052162E-06
(-84.8, 9.8, -127.1);7.050164E-06
(-84.3, 9.8, -126.3);7.048166E-06
(-83.8, 9.8, -125.4);7.04617E-06
(-83.2, 9.8, -124.6);7.044175E-06
(-82.7, 9.8, -123.7);7.042181E-06
(-82.2, 9.7, -122.9);7.040187E-06
(-81.7, 9.7, -122.0);7.038195E-06
(-81.1, 9.7, -121.2);7.036205E-06
(-80.6, 9.7, -120.3);7.034214E-06
(-80.1, 9.7, -119.5);7.032226E-06
(-79.6, 9.6, -118.6);7.030239E-06
(-79.0, 9.6, -117.8);7.028252E-06
(-78.5, 9.6, -116.9);7.026267E-06
(-78.0, 9.6, -116.1);7.024284E-06
(-77.5, 9.6, -115.2);7.0223E-06
(-77.0, 9.5, -114.4);7.020319E-06
(-76.4, 9.5, -113.5);7.018338E-06
(-75.9, 9.5, -112.7);7.016358E-06
(-75.4, 9.5, -111.8);7.01438E-06
(-74.9, 9.4, -111.0);7.012403E-06
(-74.3, 9.4, -110.1);7.010426E-06
(-73.8, 9.4, -109.3);7.008452E-06
(-73.3, 9.4, -108.4);7.006477E-06
(-72.8, 9.4, -107.6);7.004504E-06
(-72.2, 9.3, -106.7);7.002533E-06
(-71.7, 9.3, -105.9);7.000562E-06
(-71.2, 9.3, -105.0);6.998592E-06
(-70.7, 9.3, -104.2);6.996624E-06
(-70.1, 9.3, -103.3);6.994656E-06
(-69.6, 9.2, -102.5);6.99269E-06
(-69.1, 9.2, -101.6);8.738099E-06
(-68.6, 9.2, -100.7);8.735031E-06
(-68.1, 9.2, -99.9);8.731965E-06
(-67.5, 9.2, -99.0);8.728901E-06
(-67.0, 9.1, -98.2);8.725839E-06
(-66.5, 9.1, -97.3);8.722779E-06
(-66.0, 9.1, -96.5);8.719721E-06
(-65.4, 9.1, -95.6);8.716666E-06
(-64.9, 9.1, -94.8);8.713613E-06
(-64.4, 9.0, -93.9);8.710561E-06
(-63.9, 9.0, -93.1);8.707512E-06
(-63.3, 9.0, -92.2);8.704465E-06
(-62.8, 9.0, -91.4);8.70142E-06
(-62.3, 9.0, -90.5);8.698378E-06
(-61.8, 8.9, -89.7);1.043404E-05
(-61.2, 8.9, -88.8);1.042967E-05
(-60.7, 8.9, -88.0);8.688049E-06
(-60.2, 8.9, -87.1);1.042165E-05
(-59.7, 8.9, -86.3);1.041729E-05
(-59.1, 8.8, -85.4);1.041293E-05
(-58.6, 8.8, -84.6);1.040857E-05
(-58.1, 8.8, -83.7);1.040422E-05
(-57.6, 8.8, -82.9);1.039987E-05
(-57.1, 8.8, -82.0);1.039552E-05
(-56.5, 8.7, -81.2);1.039118E-05
(-56.0, 8.7, -80.3);1.038684E-05
(-55.5, 8.7, -79.5);1.038251E-05
(-55.0, 8.7, -78.6);1.037817E-05
(-54.4, 8.7, -77.8);1.037385E-05
(-53.9, 8.6, -76.9);1.036952E-05
(-53.4, 8.6, -76.0);1.03652E-05
(-52.9, 8.6, -75.2);1.036089E-05
(-52.3, 8.6, -74.3);1.035657E-05
(-51.8, 8.6, -73.5);1.035226E-05
(-51.3, 8.5, -72.6);1.034796E-05
(-50.8, 8.5, -71.8);1.034365E-05
(-50.2, 8.5, -70.9);1.033935E-05
(-49.7, 8.5, -70.1);1.033506E-05
(-49.2, 8.5, -69.2);1.033076E-05
(-48.7, 8.4, -68.4);8.605695E-06
(-48.2, 8.4, -67.5);8.602718E-06
(-47.6, 8.4, -66.7);1.031934E-05
(-47.1, 8.4, -65.8);1.031506E-05
(-46.6, 8.4, -65.0);1.031078E-05
(-46.1, 8.3, -64.1);1.030651E-05
(-45.5, 8.3, -63.3);1.030224E-05
(-45.0, 8.3, -62.4);1.029798E-05
(-44.5, 8.3, -61.6);1.029372E-05
(-44.0, 8.3, -60.7);1.028946E-05
(-43.4, 8.2, -59.9);1.02852E-05
(-42.9, 8.2, -59.0);1.028095E-05
(-42.4, 8.2, -58.2);1.027671E-05
(-41.9, 8.2, -57.3);1.027246E-05
(-41.3, 8.2, -56.5);1.026822E-05
(-40.8, 8.1, -55.6);1.026399E-05
(-40.3, 8.1, -54.8);1.025975E-05
(-39.8, 8.1, -53.9);1.025552E-05
(-39.2, 8.1, -53.1);1.025129E-05
(-38.7, 8.1, -52.2);1.024707E-05
(-38.2, 8.0, -51.4);1.024285E-05
(-37.7, 8.0, -50.5);1.023864E-05
(-37.2, 8.0, -49.6);1.023442E-05
(-36.6, 8.0, -48.8);1.023022E-05
(-36.1, 8.0, -47.9);1.022601E-05
(-35.6, 7.9, -47.1);1.022181E-05
(-35.1, 7.9, -46.2);1.021761E-05
(-34.5, 7.9, -45.4);1.021341E-05
(-34.0, 7.9, -44.5);1.020922E-05
(-33.5, 7.9, -43.7);1.020503E-05
(-33.0, 7.8, -42.8);1.020085E-05
(-32.4, 7.8, -42.0);1.019667E-05
(-31.9, 7.8, -41.1);1.019249E-05
(-31.4, 7.8, -40.3);1.018832E-05
(-30.9, 7.7, -39.4);8.487076E-06
(-30.3, 7.7, -38.6);8.484182E-06
(-29.8, 7.7, -37.7);8.481289E-06
(-29.3, 7.7, -36.9);8.478399E-06
(-28.8, 7.7, -36.0);8.47551E-06
(-28.3, 7.6, -35.2);1.01668E-05
(-27.7, 7.6, -34.3);1.016265E-05
(-27.2, 7.6, -33.5);1.01585E-05
(-26.7, 7.6, -32.6);1.015435E-05
(-26.2, 7.6, -31.8);1.015021E-05
(-25.6, 7.5, -30.9);1.014607E-05
(-25.1, 7.5, -30.1);8.451897E-06
(-24.6, 7.5, -29.2);8.449026E-06
(-24.1, 7.5, -28.4);6.757155E-06
(-23.5, 7.5, -27.5);6.75532E-06
(-23.0, 7.4, -26.7);8.441571E-06
(-22.5, 7.4, -25.8);8.438707E-06
(-22.0, 7.4, -24.9);6.748905E-06
(-21.4, 7.4, -24.1);8.433557E-06
(-20.9, 7.4, -23.2);8.430699E-06
(-20.4, 7.3, -22.4);8.427843E-06
(-19.9, 7.3, -21.5);8.424989E-06
(-19.3, 7.3, -20.7);1.010622E-05
(-18.8, 7.3, -19.8);1.010212E-05
(-18.3, 7.3, -19.0);1.009802E-05
(-17.8, 7.2, -18.1);1.009392E-05
(-17.3, 7.2, -17.3);1.008982E-05
(-16.7, 7.2, -16.4);1.008573E-05
(-16.2, 7.2, -15.6);1.008165E-05
(-15.7, 7.2, -14.7);1.007756E-05
(-15.2, 7.1, -13.9);1.007348E-05
(-14.6, 7.1, -13.0);1.00694E-05
(-14.1, 7.1, -12.2);1.006533E-05
(-13.6, 7.1, -11.3);1.006126E-05
(-13.1, 7.1, -10.5);1.005719E-05
(-12.5, 7.0, -9.6);8.377887E-06
(-12.0, 7.0, -8.8);8.375066E-06
(-11.5, 7.0, -7.9);6.698023E-06
(-11.0, 7.0, -7.1);6.69622E-06
(-10.4, 7.0, -6.2);5.020983E-06
(-9.9, 6.9, -5.4);6.693067E-06
(-9.4, 6.9, -4.5);6.691267E-06
(-8.9, 6.9, -3.7);8.361553E-06
(-8.4, 6.9, -2.8);6.687219E-06
(-7.8, 6.9, -2.0);6.685422E-06
(-7.3, 6.8, -1.1);6.683626E-06
(-6.8, 6.8, -0.3);6.681831E-06
(-6.3, 6.8, 0.6);6.680037E-06
(-5.7, 6.8, 1.5);6.678243E-06
(-5.2, 6.8, 2.3);6.676451E-06
(-4.7, 6.7, 3.2);6.67466E-06
(-4.2, 6.7, 4.0);6.672869E-06
(-3.6, 6.7, 4.9);6.67108E-06
(-3.1, 6.7, 5.7);6.669291E-06
(-2.6, 6.7, 6.6);6.667503E-06
(-2.1, 6.6, 7.4);6.665717E-06
(-1.5, 6.6, 8.3);6.663931E-06
(-1.0, 6.6, 9.1);6.662146E-06
(-0.5, 6.6, 10.0);6.660362E-06
(0.0, 6.6, 10.8);6.658579E-06
(0.6, 6.5, 11.7);6.656798E-06
(1.1, 6.5, 12.5);6.655017E-06
(1.6, 6.5, 13.4);6.653237E-06
(2.1, 6.5, 14.2);6.651458E-06
(2.6, 6.5, 15.1);6.64968E-06
(3.2, 6.4, 15.9);6.647903E-06
(3.7, 6.4, 16.8);6.646127E-06
(4.2, 6.4, 17.6);6.644351E-06
(4.7, 6.4, 18.5);6.642577E-06
(5.3, 6.4, 19.3);6.640804E-06
(5.8, 6.3, 20.2);6.639032E-06
